364	0.00082515687,-0.26042056,0.24778931,-0.14583927,0.20932782,-0.08049382,0.089528166,0.09932433,0.14903504,0.19683756,0.015071468,-0.27968293,0.09916184,-0.117253035,0.31777257,-0.14231756,-0.007328089,-0.0726626,-0.23117326,0.009092983,-0.5943831,-0.20611677,-0.19237292,-0.140649,0.70495296,0.5176846,-0.10030735,0.16150458,-0.21427311,-0.0042733876,0.09275348,0.027632767,-0.088329345,-0.62517995,0.13762452,0.39144653,-0.3931948,-0.041015018,-0.40291464,0.21865432,0.3982829,-0.016996138,0.1856245,0.15108216,0.090756655,0.41745263,0.20044987,-0.3469914,-0.21062629,0.08848472,0.11623281,0.36049873,-0.15266474,-0.022989575,-0.2965359,-0.14974155,0.0072287796,0.36232993,0.03159005,-0.34453422,-0.038937014,0.1810515,-0.029126072,0.07223585,0.06932867,-0.05698714,0.13168555,-0.46776524,-0.43606558,-0.37241185,0.48405525,-0.41515318,0.35703954,0.44477123,0.5175707,-0.05314149,0.51630116,0.49638999,0.28592947,-0.10535864,0.20345022,0.35885602,0.27932796,0.15474817,0.013533523,0.22946908,-0.36033565,0.17612423,0.38864112,0.23449312,-0.34989303,-0.14584821,0.19422738,-0.1483189,-0.3035958,0.1896903,-0.15577947,-0.13077186,0.25982672,-0.4920699,0.16576497,0.02675658,0.031511985,-0.2389173,0.007370846,0.102358036,0.6681295,-0.03368372,0.3401676,0.041369043,-0.3022408,0.1883269,0.1751879,0.16509125,0.46793324,0.36715692,-0.48539704,-0.69497794,-0.0036178874,0.088056736,0.24296665,-0.09050358,0.3426785,0.13624078,-0.10176099,-0.16834417,-0.18970299,-0.23635483
1431	-0.091293134,-0.2962103,0.01097999,0.062141888,0.10292972,0.047627605,-0.27318105,0.11698642,-0.19411919,0.30627003,0.23479691,0.102992125,0.03593421,0.04521809,0.009306829,0.26549372,-0.12628362,0.26692006,0.28302717,-0.15902016,0.13101432,-0.17778806,-0.24828789,-0.06112225,0.05587986,0.296999,0.19663255,0.09246638,0.1206326,-0.023551367,-0.08951546,-0.19262002,-0.27589706,-0.11696472,0.013803994,-0.01099413,-0.15087165,0.08919974,-0.004238594,-0.26720467,0.03185271,0.070621684,0.20236042,-0.0021923834,0.050534245,-0.24763837,-0.05503639,-0.030227624,0.2795737,-0.04079195,-0.28857023,-0.49937424,0.13456202,-0.2956393,-0.09425344,-0.26614973,-0.1694217,0.026039531,0.10437059,0.34262413,-0.0035723746,0.02956253,0.22949132,0.2717589,-0.13686273,-0.24020404,-0.30156225,-0.06303939,0.05407675,-0.048571527,0.08032788,0.02094199,0.071246095,-0.2985252,0.00738584,-0.07073232,0.06116174,0.08962392,0.028547015,0.045751855,0.07455335,-0.21711715,0.043135878,0.1886096,-0.15458156,-0.26441595,0.08497627,0.244969,-0.13663377,0.29678944,0.3062208,0.25194633,0.16708735,-0.059068475,-0.018340051,-0.22822587,-0.05611733,0.08406604,0.28417552,-0.061969284,-0.17584722,-0.048284493,-0.025582545,-0.1611723,0.011105719,-0.035751443,0.008558241,-0.018530296,-0.15772846,-0.008758289,0.15678684,0.13869278,0.026001204,0.0007976882,-0.06541776,0.04591043,-0.05185399,0.07256158,0.11187389,0.027853124,-0.08329298,-0.3276895,-0.022535942,-0.018998506,-0.07609897,-0.023773579,-0.038826916,-0.0589847
269	0.02422646,0.80778855,0.17562692,0.01070439,0.2594818,-0.062873885,0.29394153,-0.61022174,0.3318146,-0.32796353,-0.40269402,-0.38866556,0.24403141,0.1189364,-0.1425836,0.00988628,0.23816405,0.057841316,0.25869936,-0.37053946,0.15760574,-0.045352384,-0.10673466,-0.0013407014,0.9000722,-0.08635759,0.14337933,-0.22194251,-0.065532506,0.12790236,-0.18129972,-0.04594306,-0.4628774,-0.31404728,-0.12674618,0.5047454,-0.31236273,-0.085027725,-0.2458204,0.52699655,0.2871854,-0.15952589,-0.058625232,-0.19006418,0.053798933,0.1384224,-0.39211684,0.004833671,0.20950581,-0.31806886,-0.46877116,0.37552816,-0.41643697,0.046622433,-0.42577475,0.0021065706,0.30471033,0.20251796,0.12584433,-0.16930526,0.115313865,0.20616253,0.5338144,0.35290778,0.35124707,-0.06857663,-0.3651783,-0.6437549,0.2014414,-0.24423024,0.40127057,-0.009911747,-0.06067819,0.32138994,-0.46538758,0.5179148,-0.5013806,0.19468908,0.17362252,-0.06365881,-0.013184061,-0.10756186,0.16045663,0.34957066,0.046267014,0.17273074,-0.04106523,0.41041997,-0.5742684,0.35912475,0.13249308,0.16974162,0.32748556,0.33781254,-0.08172861,-0.46724805,-0.06104218,-0.5175974,0.66958725,0.22771132,-0.39111745,0.20291597,0.12444969,0.14020555,0.031078516,0.1439914,0.1661563,-0.3147611,0.30466,0.12219259,0.26326448,-0.009131645,0.39258263,0.4235718,0.11484532,-0.19278769,-0.688702,-0.2105354,0.11889619,0.10712729,0.32488507,-0.12824324,0.27881703,0.09408699,0.055398885,-0.64712435,-0.24482092,0.0038969424
408	0.082693644,0.7162713,0.07840689,-0.008755968,0.2277845,-0.0601406,0.3799922,-0.60965264,0.25418484,-0.39155036,-0.3701001,-0.36297426,0.1716293,0.24252778,-0.093259774,-0.048917554,0.2204788,0.091864824,0.2049202,-0.37496626,0.12417223,-0.046569187,-0.08736392,0.024711115,0.73264986,-0.1387769,-0.0042247684,-0.19147708,0.070284866,0.102770925,-0.16103372,-0.06890954,-0.31814826,-0.29135182,-0.0753644,0.4904905,-0.26695704,-0.08719077,-0.11119987,0.5068056,0.17192996,-0.13474604,-0.1528615,-0.21773589,0.15952003,0.27248552,-0.28541002,0.046571825,0.20533282,-0.21974075,-0.49262124,0.41365328,-0.32612216,0.13444091,-0.34956154,0.1524377,0.33824643,0.14314753,0.09777199,-0.25216377,0.16762953,0.14888562,0.3671815,0.27775222,0.37355545,-0.049226504,-0.29250625,-0.48103204,0.18110813,-0.24969555,0.34259436,-0.10410129,-0.15905727,0.31081828,-0.42729536,0.5032836,-0.4191771,0.24074492,0.09227767,-0.064401545,-0.102036044,-0.09133472,0.17208986,0.23364961,0.039905824,0.21987191,-0.10360973,0.29777676,-0.50999355,0.29969355,0.14369947,0.120879956,0.2901657,0.3116171,-0.048798732,-0.26159856,-0.08807914,-0.34762555,0.6130855,0.1911914,-0.25761354,0.17208281,0.10001228,0.13547637,0.08574797,0.05785776,0.09384886,-0.29706493,0.303682,0.12053937,0.25383943,0.038169295,0.39231792,0.33369637,0.07804441,-0.30687746,-0.61760515,-0.05412756,0.09388347,0.0040818118,0.3286513,-0.060459346,0.2773382,-0.0029637879,0.07337801,-0.6372406,-0.3071518,-0.055270933
272	0.14888243,0.45702517,0.020618025,-0.084096625,0.05370502,0.00024157844,0.2755234,-0.444372,0.24907196,-0.2742316,-0.20624734,-0.3370205,0.10118618,0.060277123,0.009107748,0.0539595,0.16874997,0.14310293,0.08434663,-0.33019158,0.01390451,0.002120924,-0.1721337,-0.022248216,0.4752414,-0.1292107,0.13487135,-0.014745482,-0.09708283,0.106679,0.009337397,-0.10592607,-0.24064365,-0.16823018,-0.11727507,0.42101765,-0.18311273,-0.072947845,-0.0066942405,0.27111012,0.06287059,0.0567304,-0.06357743,-0.15510663,0.24914277,0.1932051,-0.26774395,-0.097737946,0.059691284,-0.20779455,-0.19960493,0.21947291,-0.15070897,0.21734932,-0.24476652,0.1763386,0.29862338,0.17944188,0.05904314,-0.18155678,0.036373034,0.058788158,0.24672544,0.16188712,0.3076547,-0.025749393,-0.17675413,-0.2913759,0.15542383,-0.11676292,0.2226349,-0.1280623,-0.09084578,0.25843927,-0.25141162,0.29272383,-0.24202101,0.1892924,0.097700775,-0.012578189,-0.04356834,-0.13481434,0.062356815,0.2027218,0.17236736,0.14015605,-0.08004997,0.1484812,-0.2969294,0.21961644,0.060436476,-0.0009919778,0.2574223,0.17392038,-0.08330896,-0.14612277,0.13471042,-0.25526017,0.46072933,0.0256679,-0.042859767,0.14332363,-0.043550692,0.128114,0.14223251,0.050535817,0.11010879,-0.08735741,0.21739508,0.14056565,0.20447615,-0.0299548,0.23738083,0.23091887,0.029009394,-0.272503,-0.34776187,-0.09005084,0.017481273,0.096841514,0.1683865,0.13299417,0.3305213,0.09931315,0.0747513,-0.3038918,-0.17067844,-0.0747227
448	0.031143337,0.619816,0.09536884,-0.06371204,0.106623925,0.104032665,0.29066002,-0.46915832,0.27656853,-0.23087761,-0.35419863,-0.3508545,0.069154754,0.1291369,-0.15763919,0.013460093,0.09000061,0.0027076255,0.16331494,-0.23302859,0.057710662,0.14332624,-0.053885747,-0.0125013,0.4564898,-0.15109396,0.076887645,-0.10724077,-0.080405064,0.06964101,-0.089793764,-0.012503194,-0.2201875,-0.1670434,-0.15361455,0.3798861,-0.15833652,-0.10613456,-0.023211733,0.31851947,0.038849905,-0.11326108,0.040213842,-0.24669105,-0.011403795,0.19428916,-0.25911605,-0.18282704,0.02485136,-0.19272982,-0.21102168,0.25727186,-0.16339375,0.047946136,-0.16532981,0.0427791,0.31521136,0.0649337,-0.052266993,-0.20531888,0.14151958,0.095220484,0.3487909,0.17356588,0.19630525,0.016095694,-0.12252176,-0.5030247,0.13526621,-0.106118396,0.09519441,-0.1654047,-0.10692629,0.19462293,-0.41453013,0.39847958,-0.438238,0.033024147,0.16398281,-0.025757005,-0.048684265,-0.12282741,0.05146782,0.33976236,0.14540258,0.18601546,-0.008815815,0.27053955,-0.45380953,0.10082157,-0.12131947,0.054426234,0.21861193,0.26369378,-0.09636664,-0.26103002,-0.03163642,-0.4065413,0.4664189,0.19966279,-0.13689981,0.2842804,0.058981318,0.16168267,0.10088013,0.12263,-0.06591398,-0.17660324,0.17237444,0.09150735,0.24953593,-0.16421522,0.23057438,0.14148125,-0.058958247,-0.29567188,-0.41084713,-0.17469086,-0.036035396,0.10634195,0.18803063,-0.01726805,0.29473773,-0.040323813,0.006074613,-0.53730345,-0.27918547,-0.140272
284	0.108012825,0.10458564,0.10971022,-0.06476878,0.21983965,0.02629879,0.15687503,-0.11484941,0.10912259,-0.19514556,-0.23768418,-0.15762366,0.06542009,-0.08393026,-0.012093315,0.08725435,0.06542806,-0.07487002,0.02833271,-0.16387722,-0.12972072,-0.03366952,-0.082955755,-0.06939154,0.4264083,-0.027639115,0.107608415,-0.039309565,-0.13528745,0.0048687155,0.04884929,-0.014504474,-0.116809584,-0.13772804,-0.0045089545,0.18472856,-0.023214554,0.063730165,-0.10667036,0.14932014,0.03896239,0.00023957704,-0.03516808,0.009997681,0.03605866,0.09639956,-0.15402047,-0.14673202,-0.001702474,-0.07215437,-0.06351779,0.1614185,-0.10180999,0.056924768,-0.24891137,-0.095551305,0.08199272,0.07608162,-0.013529145,-0.13923569,0.028199483,0.023037393,0.15860458,0.07290435,0.08621045,0.012447942,-0.08550942,-0.2578237,0.027783893,-0.14692907,0.08002973,-0.053461563,-0.045384,0.13134329,-0.008494121,0.11457112,-0.11506875,0.087412834,0.049556952,-0.0077310638,0.009460954,-0.017735053,0.11112207,0.07094294,0.06388684,0.17145422,-0.08828693,0.057857044,-0.05797141,0.19825883,-0.041830115,-0.0020447916,0.1261957,0.058020514,0.03133312,-0.18415262,-0.056014508,-0.19149567,0.3073421,0.021828469,-0.010103262,0.10463131,-0.11445268,0.05335657,0.08942774,0.046978164,0.1055171,0.008143609,0.07717376,0.07434851,0.16790454,-0.0046174116,0.11650539,0.104476556,0.027668422,-0.06474001,-0.3660106,-0.17708462,0.12807976,0.029499708,0.21121292,0.018821618,0.14441517,0.064409226,0.007775467,-0.25425366,-0.17619936,-0.0067988215
288	-0.028023701,0.831506,0.094019085,0.014083959,0.32364935,-0.03552788,0.30837914,-0.58165085,0.22659054,-0.39860407,-0.37145236,-0.41058105,0.18536204,0.18402725,-0.1987371,0.0073042056,0.22933547,0.08261892,0.30473974,-0.39606136,0.20718588,-0.113235325,-0.13927028,0.04199791,0.90227395,-0.21635696,0.065763965,-0.23593809,0.014393945,0.15360154,-0.115133695,-0.084094636,-0.47107357,-0.20079643,-0.14562307,0.5915345,-0.279668,0.03401258,-0.2955239,0.5669359,0.1361697,-0.24649869,-0.042731438,-0.37540814,0.10210757,0.11509995,-0.34451172,-0.09491238,0.25622472,-0.17251971,-0.51461446,0.44557658,-0.41879407,0.12947841,-0.4775126,0.15214793,0.36487427,0.16659468,0.109949,-0.18656904,0.08943499,0.19958694,0.48707056,0.37759185,0.32022515,-0.07881672,-0.34811315,-0.73895353,0.21421449,-0.3696259,0.3153057,-0.099024594,-0.1055187,0.35757443,-0.4003862,0.61960065,-0.61517584,0.30814463,0.01732482,0.034881286,-0.11198858,-0.18571728,0.14658886,0.27047357,0.11783908,0.2378703,-0.072014146,0.33639753,-0.5894722,0.29723158,0.1946958,0.1599763,0.28309116,0.360556,-0.1344142,-0.40431467,-0.019247133,-0.55806065,0.6849791,0.1544829,-0.48538834,0.20303047,0.11737263,0.21434262,0.0116039505,0.15098943,0.23271018,-0.31812552,0.27404857,0.186512,0.43204594,0.038448386,0.4563344,0.37802517,0.1522771,-0.26169464,-0.8585411,-0.211305,0.23243928,0.079822294,0.45234314,0.0047603603,0.26968798,0.07243827,0.10102469,-0.7060537,-0.32752416,-0.035499725
10	0.15237117,0.7396474,0.15776335,-0.073299415,0.3231785,-0.05687908,0.39654514,-0.584029,0.3123248,-0.3243966,-0.35642067,-0.45717797,0.17696683,0.10168987,-0.078602575,0.064065754,0.17063992,0.115051486,0.2136128,-0.43323442,0.10855145,-0.0671514,-0.16359785,0.028701872,0.91867363,-0.1415304,0.14263175,-0.19637343,-0.06640854,0.184287,-0.14965081,-0.136043,-0.37072003,-0.37592134,-0.20333797,0.56386197,-0.21671517,-0.06849348,-0.14926697,0.4684501,0.12137166,-0.107146144,-0.052592922,-0.2928001,0.09495955,0.16504873,-0.32240245,-0.20202035,0.23832192,-0.23748109,-0.33062682,0.3994732,-0.31390524,0.05105516,-0.33451438,0.11151446,0.30344617,0.21848102,0.13099064,-0.08773802,0.04595718,0.11745612,0.474051,0.29791617,0.25994194,-0.06741353,-0.3724168,-0.60582316,0.17003597,-0.12379633,0.23528552,-0.13314997,0.02718173,0.36425796,-0.30572635,0.4203671,-0.41435897,0.24447538,0.18036148,-0.028400604,-0.032750882,-0.08768785,0.16600469,0.38196445,0.10224408,0.027759148,-0.036625873,0.3580956,-0.5093251,0.31322858,0.031266946,0.06211505,0.28100252,0.3295507,-0.14578499,-0.40831593,-0.00090038835,-0.48676372,0.74817663,0.21011654,-0.29006097,0.18782264,0.09606774,0.17612506,0.071190394,0.17072691,0.07183181,-0.24117942,0.22422922,0.24999717,0.35760263,0.028114755,0.3621443,0.25768462,-0.0014672141,-0.32145926,-0.58809835,-0.23748364,0.187555,0.06165721,0.3157341,-0.12749806,0.35058162,0.023683151,0.028803447,-0.74255526,-0.33450907,-0.12747027
1591	-0.054044336,-0.017368224,0.01757971,0.05737048,-0.07431924,0.03185243,0.0012462995,0.08272766,-0.040160872,0.0150003,0.058116507,0.022578645,0.11881229,-0.08970717,0.050243072,0.029551191,-0.086281925,0.022576932,0.0025114545,-0.008175224,0.18784349,0.022586172,0.020933973,-0.040001076,-0.031980064,0.06119239,0.00631857,0.01826076,-0.011086778,-0.041829783,0.0024023184,-0.020186342,-0.14768228,0.050262183,-0.052421425,0.061148055,-0.06537527,0.06704351,0.033757772,0.060401652,0.0909761,0.023867466,0.01674291,-0.0034012306,0.06658583,0.030053934,0.032648396,0.12856895,-0.011284872,0.03338739,-0.13697661,-0.029561277,0.0036364219,0.014908466,0.12790203,0.019258402,-0.023960467,0.0019492428,0.09569856,0.029433178,-0.03260592,0.094161436,-0.07663503,-0.029301636,0.011050814,-0.06760447,-0.1572923,0.020660058,0.17496967,0.036689196,0.06447524,0.08803799,0.10660025,0.0075519388,0.005212811,0.06158952,-0.066863984,-0.019463304,-0.0376121,0.02296853,0.013165855,-0.0039230688,-0.09127854,0.08494409,-0.08793635,-0.18261127,0.057521045,0.06190809,0.058147646,0.016219473,0.12049366,-0.03756282,-0.049311034,-0.03309847,0.12932073,0.13004898,-0.11284574,0.09537804,0.091836914,0.039085537,-0.12216395,-0.05170322,-0.046210587,-0.019171234,0.023306074,0.09898424,0.0046103955,-0.20207551,-0.15246753,-0.09217139,-0.014406517,0.055674307,0.044597603,0.075601295,-0.0050815814,0.027445367,-0.0988842,0.21463633,-0.009239175,-0.107427955,-0.04410181,-0.12362498,-0.0151718445,0.015906401,0.057308026,0.10585774,0.10432774,0.053321715
1159	0.024745846,0.05602834,-0.029431473,-0.076580316,0.060175747,-0.015276813,-0.00078381295,-0.019721577,0.020199317,-0.061082393,-0.13523239,0.11275805,0.01631725,0.06289115,0.06990324,-0.026943646,0.021146236,-0.007231744,0.06975673,-0.011255435,-0.07590984,-0.01694787,0.027458731,0.0054267654,0.07477545,-0.0019159403,0.0040091844,0.01997522,-0.051921275,-0.022952247,0.03755547,-0.08698063,-0.0149800265,0.044587165,-0.015061696,-0.055964082,0.03639712,-0.047670774,-0.052088913,-0.0060445014,0.011114038,-0.048550833,-0.023445413,0.054704614,-0.050849583,0.13032214,0.01912525,0.10041654,-0.00720736,0.050034184,-0.0020222988,-0.027388047,0.05249504,-0.11258321,-0.07904782,0.00046707236,0.039503265,-0.083201915,-0.008730756,0.015029593,0.008099109,0.0703121,0.069880486,0.043950215,0.112253174,-0.0036708852,0.07450945,0.009595899,-0.05216868,0.019666987,-0.102803305,-0.0075321193,-0.076911055,-0.047569297,-0.016583223,0.03889938,0.0337195,0.019443959,0.05087308,-0.0128060235,-0.09980655,0.026293539,-0.04968723,-0.039489992,0.056253854,0.16923521,-0.015609678,-0.064477295,0.05847863,-0.0222172,0.02199085,0.06738583,-0.005409741,-0.028800732,0.012109914,0.028402932,-0.05719504,-0.11029964,-0.06689991,0.08398755,0.008861396,0.032399,0.010180634,0.039997872,-0.12902357,-0.08676286,0.024024842,0.024127614,0.0119296005,-0.023090418,-0.08231961,-0.1020839,-0.07057334,0.019137435,-0.07644822,0.017079482,-0.0031750964,0.03475122,0.025598865,0.100805,0.06496947,0.048805404,-0.03469291,-0.06522283,0.029138474,-0.068274766,-0.022574568,-0.008404206
901	-0.042961996,0.111019716,-0.14493582,-0.028035011,0.06557643,0.022704965,-0.05354796,-0.10308739,-0.0933132,0.15879466,0.074309014,-0.027911693,0.02127914,0.12931725,-0.10757911,0.054218676,-0.021582194,0.24789262,0.24224852,0.01437252,-0.0036634235,-0.03652289,-0.10854711,0.0053382074,0.21519586,0.055236973,-0.036003634,0.029438516,-0.0011592828,0.08256831,-0.022046842,-0.19417784,-0.1427661,-0.07383456,0.024789125,0.020923425,-0.13699155,0.046566695,-0.09607283,-0.106878534,0.01032844,-0.14304145,0.021909913,-0.12511286,0.036321692,-0.13096145,-0.14571516,0.022212686,0.2284123,0.023997301,-0.08892901,-0.109585784,-0.00991332,-0.1757848,-0.0442733,0.0750271,-0.008022364,0.020162445,0.08483775,0.24038264,0.14362133,-0.038924474,-0.019983869,0.18665986,-0.10870896,-0.11209897,-0.05205824,-0.08938168,0.01809297,-0.048114736,-0.0814642,-0.08989369,-0.031834442,-0.0400833,-0.06580786,0.112242855,-0.013345816,0.131358,-0.076716185,-0.029172415,-0.045655835,0.03644481,0.15225865,0.020497536,-0.041225623,-0.18417165,0.03523041,0.034697037,0.0012591485,-0.0051757735,0.1694434,0.029470002,0.082823366,0.083525956,-0.18395463,-0.17262103,0.07826194,0.004655597,0.06321223,-0.0031520203,-0.13428949,-0.001518413,0.18249552,-0.008589538,-0.08747311,0.11797265,-0.05729456,-0.07290604,0.14282718,0.15656884,0.034108974,0.28068054,0.06693883,0.008028097,-0.0011482593,-0.06176161,0.067579456,0.04737965,0.019218879,0.0019933695,0.037055083,-0.06393683,-0.039600443,-0.10979682,0.10499732,-0.15632702,-0.13401514,-0.067662045
1184	0.025984537,0.123583704,-0.043717608,-0.05757305,0.1647177,-0.057572447,-0.03588811,-0.028109886,-0.24799252,0.0772663,-0.16778252,-0.0037705163,0.008557768,0.23010933,-0.021611912,0.11672534,0.053022217,0.039104033,0.33859897,0.12746215,-0.107153036,-0.02341528,-0.13187106,0.055095952,0.23937082,-0.024604011,-0.10868232,-0.06457287,0.049572136,0.0949252,0.10828933,-0.18759143,-0.17906225,-0.06414165,0.18417339,-0.040076282,-0.24530295,0.04502106,-0.29755625,-0.019553961,-0.060117126,-0.21854533,-0.0045231176,-0.16133994,0.27528623,-0.10454494,-0.4193713,-0.016014606,0.31069028,0.009538012,-0.10524432,-0.11360944,0.024071712,-0.07320936,-0.10930769,0.040393654,-0.021863291,-0.075164355,0.05298974,0.19039741,0.3898499,-0.23797849,-0.038188167,0.1586043,-0.16913301,-0.021077568,-0.1092247,-0.084984526,-0.072271414,-0.033175908,-0.028198576,-0.20308517,-0.16528147,0.07813177,-0.12792212,0.16103636,-0.021954805,0.17984861,-0.14665471,-0.030672822,0.009082112,0.05069728,0.23129965,0.001753349,-0.22113629,-0.14817847,0.13159536,0.008372457,0.10285374,0.0023881518,0.2881194,0.032979716,0.1159603,0.05116095,-0.11745452,-0.07352776,0.049363445,0.14705002,0.19661017,0.043803304,0.058226783,-0.050119158,0.09935569,-0.02465719,0.16143818,0.17525066,0.049801808,0.07802095,0.340057,0.13274778,-0.09344469,0.42111018,-0.002075869,0.058632173,0.16391398,0.040027138,-0.13787444,0.09519454,-0.079889365,0.042695034,0.09856767,0.16869065,-0.11039517,-0.07646659,0.13658094,-0.18069507,-0.21745777,-0.068276666
883	-0.106008254,0.2997998,0.024308043,-0.15791808,0.07819485,0.008246111,0.075247526,0.0918343,0.0061653755,0.11592437,0.09649159,0.043575097,0.11081246,-0.0029662424,0.064636804,-0.036117826,0.13584861,0.13601731,-0.03150564,-0.094666466,0.02766273,-0.034273576,0.02079147,0.108460054,0.13402976,-0.061041728,0.0733463,0.053672582,-0.25325915,0.078033954,0.1278659,-0.27217507,-0.21624492,-0.07191554,-0.13946249,0.17258725,0.011772975,0.017049033,-0.36639786,-0.011544301,0.022654904,-0.11084642,0.12411709,-0.08333401,0.12226536,0.14771506,-0.030932173,-0.108437754,-0.03102867,-0.11602872,-0.0740309,-0.051636863,-0.019152038,0.0048213443,-0.11977792,0.08977917,0.107578374,0.09067646,0.07840626,-0.010049357,0.027836822,0.09797722,0.13507053,-0.09290713,-0.07732295,0.14005247,0.20730676,-0.30314827,0.048302054,0.0026498616,0.081805184,0.049626127,-0.065209635,0.0039015736,0.0957893,0.16323856,-0.09703822,0.21439879,0.007682266,0.15311742,0.048551813,-0.048731375,-0.23699185,-0.070044965,0.35738936,0.12622166,0.05033946,-0.014780949,0.10366262,0.09414547,-0.18344747,0.09352978,-0.005675324,-0.060670834,-0.06472069,-0.012268644,0.17407833,-0.07354873,0.1476278,-0.05765549,-0.057197567,0.07378804,0.092943,0.11546204,-0.112134814,0.04113776,0.16009662,0.017761018,-0.05675784,0.10896963,0.039408676,-0.1253622,-0.1016771,0.19927146,0.022956232,0.0055961874,-0.15827577,-0.13572794,0.03093944,0.10447051,0.12337322,0.08354195,0.028828245,0.1496718,0.124451175,0.061945453,0.027177205,0.0007877205
6	-0.04005992,0.24781378,-0.2854039,-0.42381838,-0.23237407,0.009395991,0.20718418,-0.3538302,0.2502223,-0.10181284,-0.12804386,-0.34998047,0.0064870715,0.1293577,0.30180314,-0.06381305,-0.079285525,0.18254316,0.01721583,-0.021728188,0.052145194,0.00693583,-0.23672804,0.16683298,-0.05796405,0.20994931,0.37142146,0.167619,-0.3917305,-0.07132208,-0.029268228,0.1654048,-0.17109816,-0.15105036,-0.25587896,0.14524269,-0.1803651,-0.018719768,-0.13797621,-0.01712941,0.02773553,-0.44954875,0.08580705,0.1301079,-0.21780278,0.18671767,-0.12915893,-0.13134845,-0.23910674,0.12188115,0.21933393,0.3655702,0.14471538,0.44102722,-0.64714056,0.112921916,0.23047335,-0.079366505,-0.17589402,0.06754345,0.07174693,0.3080371,0.26159325,0.053669848,-0.04742917,0.0022904042,0.07236492,0.06258984,0.118788056,0.1730721,0.1380593,-0.15797994,-0.35558817,-0.16430788,0.2655444,0.09509432,0.22144324,0.20220993,-0.13922654,-0.12574182,-0.48041952,-0.006729575,-0.24076179,0.16187282,-0.039764147,-0.06578869,0.30402505,-0.0951296,0.32561994,-0.3861668,-0.13714136,0.20481525,0.13869046,-0.47636062,-0.19309136,-0.24153124,0.4779921,-0.2529928,0.14958706,-0.3580967,0.26311716,-0.08580053,-0.12738827,-0.13079609,-0.06271037,-0.06484722,-0.08859285,0.061827708,0.23530534,0.22993737,0.1735645,0.058705814,0.10695204,-0.16113909,0.21890031,-0.41015163,0.35718408,-0.063521564,-0.18947266,0.060349613,-0.030380102,-0.07556708,0.23553729,0.17977804,0.46784168,-0.13574676,-0.106152326,-0.09187876
519	0.013209525,0.09220832,0.0024958358,-0.00079762307,0.10591749,-0.07792281,-0.032272547,0.03488488,-0.028180506,-0.02159145,0.040014375,0.06374437,0.01988616,0.055181008,0.075163856,-0.02773221,0.06352624,-0.003025856,0.046880152,0.007217711,0.060854536,-0.05381148,0.024810944,0.025480364,0.04631582,-0.017040104,0.003675851,-0.099342085,0.03189792,0.027525345,0.011748947,-0.06412209,-0.0099404445,0.02617826,0.0060781194,0.0052513797,-0.029348267,-0.02462503,-0.09173081,0.072049886,0.01205943,-0.03796409,-0.021125566,0.056130134,-0.00089207693,0.0038239562,-0.06932031,0.043750294,0.010743383,-0.11149205,-0.07692046,0.021280209,-0.08299027,-0.04436844,-0.06912003,0.019663021,0.017261619,0.019571627,0.06160947,0.051432434,0.034573283,-0.023781786,0.13384756,0.022436876,-0.043823894,0.038660664,-0.04147159,-0.040243506,-0.016371071,0.018841958,0.008823515,0.04799442,-0.02847339,-0.007123733,-0.020053048,0.038406007,0.019687867,0.04364782,0.017007055,0.04232633,0.0015431782,0.057152607,-0.04892638,-0.037107527,-0.00779564,0.07783279,0.039392613,0.01338642,-0.026701162,0.07228589,0.052493487,0.00595603,-0.058654036,-0.0278722,0.03388875,0.010254493,-0.02120772,-0.05169899,0.024706692,0.039808128,-0.019578982,-0.037726194,0.04215951,0.038290218,-0.03352254,0.037160702,0.08398451,0.0066629937,-0.027180072,0.0010595901,-0.061258785,0.034670424,-0.046828397,0.16116299,0.055765666,0.05918894,0.0033907043,-0.02815072,0.032932565,0.029040711,0.076812625,0.06749909,-0.06362307,0.0995436,0.012159642,0.014832817,0.076158084,0.08746912
